dsstox_sid,very_toxic,nontoxic,LD50_mgkg,EPA_category,GHS_category,casrn,mol_weight,LD50_LM
DTXSID10173254,False,False,826.0,3.0,4.0,19594-18-4,227.279998779,-0.560418828938
DTXSID90173297,False,False,1300.0,3.0,4.0,19622-19-6,226.759994507,-0.758376914509
DTXSID50173314,False,False,1140.0,3.0,4.0,19645-42-2,337.339996338,-0.528837015457
DTXSID5041853,False,False,1870.0,3.0,4.0,1966-58-1,234.080001831,-0.902477294358
DTXSID3024239,False,True,3500.0,3.0,5.0,19666-30-9,345.220001221,-1.0059720946
DTXSID70173336,False,True,2400.0,3.0,5.0,19668-15-6,301.790008545,-0.900506384356
DTXSID6041769,False,True,2380.0,3.0,5.0,1967-16-4,223.660003662,-1.02698862938
DTXSID90173353,False,False,1000.0,3.0,4.0,19688-04-1,245.23399353,-0.610419329507
DTXSID70173356,False,False,52.0,2.0,3.0,19690-31-4,271.019989014,0.716997979705
DTXSID2066517,False,False,900.0,3.0,4.0,19694-10-1,170.600006104,-0.72226346707
DTXSID7042354,False,False,80.0,2.0,3.0,1970-40-7,198.429992676,0.39451732936
DTXSID6021327,False,False,666.0,3.0,4.0,1972-08-3,314.469,-0.32589638954
DTXSID3051836,False,False,116.0,2.0,3.0,19721-22-3,92.1600036621,-0.0999155058905
DTXSID5044811,False,False,225.0,2.0,3.0,19750-95-9,233.13999939,0.0154342728863
DTXSID1020809,False,True,4440.0,3.0,5.0,19767-45-4,164.169998169,-1.43208917677
DTXSID7023229,False,False,151.0,2.0,3.0,1977-10-2,327.809997559,0.336645247269
DTXSID1048758,False,False,660.0,3.0,4.0,1977-11-3,291.398010254,-0.35505735358
DTXSID7025217,False,True,2001.0,3.0,5.0,19780-11-1,266.375854492,-0.875752232763
DTXSID5045043,False,False,690.0,3.0,4.0,19794-93-5,371.869995117,-0.26845795266
DTXSID6023282,False,False,162.0,2.0,3.0,1982-37-2,296.429992676,0.262407128741
DTXSID00173541,False,False,1200.0,3.0,4.0,1982-42-9,220.050003052,-0.736659867126
DTXSID7040287,False,True,3000.0,3.0,5.0,1982-47-4,290.75,-1.01360153132
DTXSID7032474,False,True,5001.0,4.0,5.0,1982-49-6,232.32699585,-1.33295717782
DTXSID60173542,False,False,1620.0,3.0,4.0,1982-55-4,239.5,-0.830209496792
DTXSID8027450,False,True,6764.0,4.0,5.0,1982-69-0,243.009994507,-1.44457946331
DTXSID20173548,False,False,657.0,3.0,4.0,19824-89-6,477.869995117,-0.138255607012
DTXSID30173594,False,False,400.0,2.0,4.0,1985-12-2,214.080001831,-0.271483891526
DTXSID60883710,False,True,4290.0,3.0,5.0,1985-84-8,394.508,-1.03640147774
DTXSID20173629,False,True,2001.0,3.0,5.0,19876-05-2,274.720001221,-0.86235680889
DTXSID90173676,False,False,446.0,2.0,4.0,1990-90-5,108.143997192,-0.615332440888
DTXSID2041545,False,False,1200.0,3.0,4.0,19932-84-4,169.559997559,-0.849857844405
DTXSID70173710,False,False,1000.0,3.0,4.0,19932-85-5,214.018005371,-0.669549687845
DTXSID1042158,False,False,1600.0,3.0,4.0,19937-59-8,228.679992676,-0.844891813023
DTXSID2048797,False,False,780.0,3.0,4.0,2001-81-2,404.433013916,-0.285248002813
DTXSID9041150,True,False,4.0,1.0,1.0,2001-95-8,1111.3380127,2.44378617807
DTXSID20274160,False,True,11730.0,4.0,5.0,20056-92-2,184.318359375,-1.80372941603
DTXSID0024896,False,False,625.0,3.0,4.0,2008-39-1,266.119995117,-0.370802510539
DTXSID7023936,False,True,4000.0,3.0,5.0,2008-41-5,217.369995117,-1.26486039571
DTXSID50173910,False,False,480.0,2.0,4.0,2009-24-7,202.164993286,-0.375535281664
DTXSID8066557,False,False,1750.0,3.0,4.0,20103-09-7,177.029998779,-0.994991182322
DTXSID6023369,False,False,970.0,3.0,4.0,2011-67-8,295.29800415,-0.516511222585
DTXSID9040215,False,True,13000.0,4.0,5.0,20120-33-6,211.154006958,-1.78934402509
DTXSID4048567,False,True,2001.0,3.0,5.0,2013-58-3,476.869995117,-0.622847091354
DTXSID2051843,False,True,3500.0,3.0,5.0,20139-55-3,225.669998169,-1.19059421897
DTXSID70173977,False,False,318.0,2.0,4.0,2015-28-3,476.890014648,0.175991109079
DTXSID70878556,False,False,900.0,3.0,4.0,20168-99-4,349.386,-0.410937010752
DTXSID10174004,False,False,82.0,2.0,3.0,20172-02-5,211.649993896,0.411804407902
DTXSID1048334,False,False,1200.0,3.0,4.0,20187-55-7,282.29901123,-0.628471889041
DTXSID60174054,False,False,600.0,3.0,4.0,20206-80-8,223.065994263,-0.429717881936
DTXSID80879559,False,False,300.0,2.0,4.0,20241-03-6,163.224,-0.264337238162
DTXSID50595916,False,True,5001.0,4.0,5.0,202483-62-3,361.570007324,-1.14086445651
DTXSID40894980,False,False,1500.0,3.0,4.0,20253-72-9,253.31,-0.772438924144
DTXSID7022839,False,True,8400.0,4.0,5.0,2030-63-9,473.399993896,-1.24905103807
DTXSID3032626,True,False,20.0,1.0,2.0,2032-65-7,225.309997559,1.0517504672
DTXSID2022173,True,False,34.0,1.0,2.0,2034-22-2,304.766998291,0.952489020573
DTXSID1040293,False,False,777.0,3.0,4.0,20354-26-1,261.059997559,-0.473680689186
DTXSID90174289,True,False,5.0,1.0,2.0,20362-98-5,309.640014648,1.79188707499
DTXSID60174291,False,True,7880.0,4.0,5.0,20363-83-1,172.179992676,-1.66054353248
DTXSID3046584,False,False,750.0,3.0,4.0,2037-95-8,163.132003784,-0.662522092643
DTXSID90174300,False,False,78.0,2.0,3.0,20373-56-2,259.130004883,0.521423100533
DTXSID4044408,False,True,3000.0,3.0,5.0,2038-03-1,130.190994263,-1.36254031102
DTXSID8073130,False,True,5200.0,4.0,5.0,2039-85-2,138.589996338,-1.57427146034
DTXSID3024811,False,True,5200.0,4.0,5.0,2039-87-4,138.589996338,-1.57427146034
DTXSID7058331,False,False,800.0,3.0,4.0,20405-19-0,305.760009766,-0.41770930341
DTXSID30878996,True,False,13.0,1.0,2.0,20417-83-8,203.198,1.19397607673
DTXSID2047565,False,True,3868.0,3.0,5.0,2043-57-4,474.003997803,-0.911704460833
DTXSID1025859,False,False,300.0,2.0,4.0,2045-52-5,290.839996338,-0.0134671242163
DTXSID70174444,True,False,10.0,1.0,2.0,2047-14-5,243.279998779,1.38610640496
DTXSID6038798,False,True,7250.0,4.0,5.0,2050-46-6,166.220001221,-1.63965472541
DTXSID4024931,False,False,270.0,2.0,3.0,2050-92-2,157.300994873,-0.234632294768
DTXSID0047666,False,False,250.0,2.0,3.0,2051-78-7,128.171005249,-0.290150218158
DTXSID1038799,False,False,200.0,2.0,3.0,2051-79-8,214.740005493,0.0308829642192
DTXSID8062153,False,False,1700.0,3.0,4.0,2052-14-4,194.23,-0.942132611212
DTXSID50883789,True,False,48.0,1.0,2.0,2052-46-2,172.66,0.5559504992
DTXSID8022585,False,False,826.0,3.0,4.0,20537-88-6,214.220001221,-0.586120029871
DTXSID9030707,False,False,590.0,3.0,4.0,20562-02-1,868.070983887,0.167703228108
DTXSID5022851,False,False,280.0,2.0,3.0,2058-52-8,343.869995117,0.0892362511284
DTXSID3024104,False,True,2001.0,3.0,5.0,206-44-0,202.256,-0.995345674652
DTXSID8023474,False,False,1100.0,3.0,4.0,2062-78-4,461.557006836,-0.377167336838
DTXSID3021275,False,False,1500.0,3.0,4.0,20624-25-3,225.300003052,-0.823330061449
DTXSID4048721,False,False,1139.0,3.0,4.0,20684-06-4,421.929992676,-0.431283326001
DTXSID70174742,False,False,600.0,3.0,4.0,20686-45-7,395.570007324,-0.18092789503
DTXSID30174748,False,False,250.0,2.0,3.0,20689-96-7,164.207992554,-0.182545716805
DTXSID20174838,False,False,300.0,2.0,4.0,20769-36-2,354.510009766,0.0725072474922
DTXSID6023523,False,False,500.0,2.0,4.0,2078-54-8,178.274993896,-0.447879574085
DTXSID0058015,False,False,53.3,2.0,3.0,2079-00-7,422.446014404,0.89904400806
DTXSID4044870,True,False,10.066,1.0,2.0,2082-81-7,226.272003174,1.35177389559
DTXSID5022934,True,False,28.27,1.0,2.0,20830-75-5,780.948974609,1.44129685052
DTXSID7022883,False,False,336.0,2.0,4.0,20830-81-3,527.526000977,0.19590459284
DTXSID1041764,False,True,2500.0,3.0,5.0,20856-57-9,336.420013428,-0.871058184856
DTXSID5058016,False,False,385.0,2.0,4.0,2088-72-4,228.199996948,-0.227145095234
DTXSID1021039,False,False,283.0,2.0,3.0,20917-49-1,142.20199585,-0.298880743629
DTXSID90175074,False,False,566.0,3.0,4.0,20917-50-4,156.229003906,-0.559054767414
DTXSID9044871,False,True,3100.0,3.0,5.0,2094-99-7,201.268997192,-1.18758481107
DTXSID5034305,False,False,405.0,2.0,4.0,20940-37-8,294.170013428,-0.138856622895
DTXSID90175135,False,True,2001.0,3.0,5.0,20954-14-7,421.540985107,-0.676407282533
DTXSID1062176,True,False,1.48,1.0,1.0,2097-19-0,251.356994629,2.23002925965
DTXSID70175178,False,False,310.0,2.0,4.0,20977-50-8,350.433990479,0.0532445302637
DTXSID1062178,False,False,620.0,3.0,4.0,2100-17-6,84.1179962158,-0.867502770738
DTXSID7022174,True,False,7.0,1.0,2.0,2104-64-5,323.299987793,1.6645076482
DTXSID1041683,False,False,1600.0,3.0,4.0,2104-96-3,365.989990234,-0.640650774981
DTXSID10175258,False,False,215.0,2.0,3.0,21045-68-1,158.152999878,-0.133361025801
DTXSID6024204,False,False,322.0,2.0,4.0,21087-64-9,214.289993286,-0.176853980458
DTXSID8066680,False,False,380.9,2.0,4.0,21124-13-0,149.197006226,-0.407050863953
DTXSID60175384,True,False,25.0,1.0,2.0,21140-37-4,227.307006836,0.958672814573
DTXSID7041544,False,False,920.0,3.0,4.0,21145-77-7,258.405,-0.551486914573
DTXSID30175412,False,True,3501.0,3.0,5.0,21173-27-3,241.289993286,-1.16165279943
DTXSID9023095,False,True,3000.0,3.0,5.0,21187-98-4,323.410003662,-0.96736780542
DTXSID50175439,False,False,90.0,2.0,3.0,2121-12-2,266.274993896,0.471087873963
DTXSID8048781,False,False,1820.0,3.0,4.0,21216-78-4,465.375,-0.592268338759
DTXSID3034583,False,True,3580.0,3.0,5.0,2122-70-5,214.264007568,-1.222933803
DTXSID70175451,False,False,1500.0,3.0,4.0,2122-77-2,241.490005493,-0.79319209767
DTXSID1045118,False,True,4470.0,3.0,5.0,21256-18-8,293.321990967,-1.18296289896
DTXSID6021298,True,False,2.7,1.0,1.0,21259-20-1,466.527008057,2.23751302671
DTXSID7042350,False,False,1170.0,3.0,4.0,21267-72-1,221.679992676,-0.722459363321
DTXSID4057683,False,True,6000.0,4.0,5.0,2127-01-7,328.809997559,-1.26120623647
DTXSID8049044,False,True,8400.0,4.0,5.0,21312-10-7,295.309997559,-1.45400113605
DTXSID20175603,False,True,6050.0,4.0,5.0,21335-43-3,129.559997559,-1.6692844435
DTXSID4027816,False,False,350.0,2.0,4.0,21351-39-3,158.130004883,-0.345053760005
DTXSID3073426,True,False,0.812,1.0,1.0,21409-76-7,263.25,2.51081235062
DTXSID8073427,True,False,5.97,1.0,2.0,21409-78-9,291.299987793,1.6883661353
DTXSID0051861,False,True,3200.0,3.0,5.0,2141-62-0,99.1330032349,-1.50893171499
DTXSID80175684,False,False,1700.0,3.0,4.0,21413-28-5,392.429992676,-0.636686729103
DTXSID1062201,False,False,1820.0,3.0,4.0,2142-68-9,154.589996338,-1.07089000109
DTXSID2021448,False,False,1259.0,3.0,4.0,21436-96-4,157.63999939,-0.902359305596
DTXSID4021399,False,False,1585.0,3.0,4.0,21436-97-5,171.669998169,-0.965334864044
DTXSID80175705,False,True,2042.0,3.0,5.0,21436-98-6,157.63999939,-1.11238931324
DTXSID50175732,False,True,3929.0,3.0,5.0,21452-18-6,232.300003052,-1.22823281331
DTXSID4045428,False,True,2193.0,3.0,5.0,21462-39-5,461.440002441,-0.676923390676
DTXSID40175746,False,False,142.0,2.0,3.0,21466-07-9,581.773010254,0.612465225107
DTXSID0020781,False,False,70.0,2.0,3.0,21498-08-8,295.589996338,0.625591692115
DTXSID3023427,False,False,436.0,2.0,4.0,2152-34-3,176.175003052,-0.393542201576
DTXSID7042140,False,True,2200.0,3.0,5.0,21540-35-2,194.300003052,-1.0539498734
DTXSID4041993,True,False,4.7,1.0,1.0,21548-32-3,241.259994507,1.71038745566
DTXSID40175887,False,False,1250.0,3.0,4.0,21550-30-1,372.239990234,-0.526086984876
DTXSID8037207,False,True,5281.0,4.0,5.0,2156-56-1,150.92,-1.54396937096
DTXSID9044873,False,True,6460.0,4.0,5.0,2156-96-9,212.332992554,-1.48321503739
DTXSID6032647,False,False,679.0,3.0,4.0,21564-17-0,238.339996338,-0.454672845945
DTXSID20175941,False,False,400.0,2.0,4.0,21580-07-4,482.450012207,0.0813923303989
DTXSID4048800,False,False,695.0,3.0,4.0,21590-92-1,379.503997803,-0.262768449353
DTXSID9022784,False,True,16356.0,4.0,5.0,21593-23-7,423.459991455,-1.58686471747
DTXSID3073428,True,False,10.0,1.0,2.0,21595-58-4,122.040000916,1.08650220223
DTXSID8029230,False,True,2717.0,3.0,5.0,2160-93-2,161.244995117,-1.22660339497
DTXSID40175968,False,False,1750.0,3.0,4.0,2160-94-3,142.197998047,-1.09014456652
DTXSID3066716,False,True,2450.0,3.0,5.0,21608-06-0,207.272994995,-1.07262336157
DTXSID3040279,True,False,19.0,1.0,2.0,21609-90-5,412.059997559,1.33620685467
DTXSID80176010,False,True,5400.0,4.0,5.0,2162-57-4,241.246002197,-1.34993363465
DTXSID5051862,False,False,200.0,2.0,3.0,2162-74-5,362.561004639,0.25835109593
DTXSID9044409,False,True,2675.0,3.0,5.0,2163-00-0,155.059997559,-1.23682401356
DTXSID8041824,False,False,1500.0,3.0,4.0,2163-69-1,198.309997559,-0.878746649868
DTXSID9042093,False,True,11000.0,4.0,5.0,2164-08-1,234.298995972,-1.67162225762
DTXSID2020424,False,False,1800.0,3.0,4.0,2164-09-2,230.089996338,-0.89337476792
DTXSID8020628,False,False,1450.0,3.0,4.0,2164-17-2,232.205993652,-0.79549457677
DTXSID40176036,False,True,10000.0,4.0,5.0,21649-57-0,476.480010986,-1.32195531391
DTXSID1022635,False,True,12000.0,4.0,5.0,2169-64-4,371.302001953,-1.50945395522
DTXSID4045557,False,False,445.0,2.0,4.0,2169-75-7,525.598022461,0.0722937115603
DTXSID00176097,True,False,16.0,1.0,2.0,21709-44-4,269.380004883,1.2262453738
DTXSID2048826,False,True,4813.0,3.0,5.0,21721-92-6,248.197998047,-1.2876175875
DTXSID3047188,False,True,3200.0,3.0,5.0,21722-83-8,170.251998901,-1.27405775872
DTXSID1023990,False,False,149.0,2.0,3.0,21725-46-2,240.699996948,0.208289816356
DTXSID80176116,False,True,2650.0,3.0,5.0,21725-69-9,135.121994019,-1.29251982837
DTXSID1051484,False,True,5930.0,4.0,5.0,2173-57-1,200.281005859,-1.4714149295
DTXSID3023398,True,False,30.0,1.0,2.0,21738-42-1,279.339996338,0.969011868397
DTXSID40176157,False,False,806.0,3.0,4.0,21755-66-8,295.429992676,-0.435880458099
DTXSID2022179,False,False,435.0,2.0,4.0,2176-62-7,251.309997559,-0.238279491012
DTXSID10176169,False,False,570.0,3.0,4.0,2177-22-2,134.600006104,-0.626829776091
DTXSID80176196,False,False,264.0,2.0,3.0,21787-80-4,182.649993896,-0.159984264834
DTXSID2073431,False,False,564.0,3.0,4.0,21787-81-5,169.61000061,-0.521827648269
DTXSID9035206,False,False,260.0,2.0,3.0,2179-57-9,146.27,-0.249818086579
DTXSID2045602,False,False,650.0,3.0,4.0,2181-04-6,396.567993164,-0.214595697084
DTXSID2025715,False,False,1022.0,3.0,4.0,21829-25-4,346.338989258,-0.469949510613
DTXSID90883804,False,False,960.0,3.0,4.0,2185-86-6,458.05,-0.321358345562
DTXSID2073433,False,True,2650.0,3.0,5.0,21894-02-0,202.220001221,-1.11742176526
DTXSID2040737,False,False,950.0,3.0,4.0,2192-20-3,447.829986572,-0.326610434834
DTXSID60176336,False,False,716.0,3.0,4.0,2192-21-4,361.910003662,-0.296312434571
DTXSID5042166,False,True,2300.0,3.0,5.0,21921-96-0,152.130004883,-1.17951295681
DTXSID9041786,True,False,9.1,1.0,2.0,21923-23-9,361.230010986,1.598742432
DTXSID20889132,False,False,1750.0,3.0,4.0,219715-34-1,177.126,-0.994755733528
DTXSID10893288,False,True,3129.0,3.0,5.0,219715-41-0,275.63,-1.05507907805
DTXSID70883807,False,False,200.0,2.0,3.0,2198-58-5,200.71,0.00153901527207
DTXSID20176433,False,True,10000.0,4.0,5.0,2200-44-4,289.279998779,-1.53868159304
DTXSID4027818,False,True,2070.0,3.0,5.0,22031-33-0,232.283004761,-0.949952910123
DTXSID00176532,True,False,4.6,1.0,1.0,22052-04-6,117.169998169,1.40605859145
DTXSID8024783,False,False,180.0,2.0,3.0,2206-89-5,134.559997559,-0.126356534529
DTXSID6020771,False,False,62.4,2.0,3.0,22071-15-4,254.285003662,0.610136158937
DTXSID40176591,False,False,1285.0,3.0,4.0,2209-86-1,173.029998779,-0.87078172295
DTXSID60278268,False,False,300.0,2.0,4.0,2210-24-4,147.173858643,-0.309290578247
DTXSID0033754,False,False,375.0,2.0,4.0,2210-25-5,113.160003662,-0.520338314888
DTXSID4023331,False,False,1750.0,3.0,4.0,2210-63-1,232.283004761,-0.877020613353
DTXSID8024862,False,True,2800.0,3.0,5.0,2210-79-9,164.203994751,-1.23177431292
DTXSID6062254,False,True,3080.0,3.0,5.0,2211-66-7,187.285995483,-1.21604541276
DTXSID6024206,False,False,369.0,2.0,4.0,2212-67-1,187.300003052,-0.294488581708
DTXSID90176647,False,False,755.0,3.0,4.0,22125-35-5,351.269989014,-0.332305904492
DTXSID1025013,False,False,195.0,2.0,3.0,2213-63-0,199.029998779,0.00888392897894
DTXSID4020038,False,False,1050.0,3.0,4.0,22131-79-9,226.660003662,-0.665814407621
DTXSID5051866,False,True,5001.0,4.0,5.0,2216-45-7,164.203994751,-1.48367313613
DTXSID1022180,False,True,3300.0,3.0,5.0,2216-51-5,156.269,-1.32464110686
DTXSID4040686,False,False,248.0,2.0,3.0,22204-53-1,230.263000488,-0.0322275213018
DTXSID00176754,False,False,787.0,3.0,4.0,22204-87-1,350.329986572,-0.351497419919
DTXSID7040281,False,False,1550.0,3.0,4.0,22212-55-1,366.239990234,-0.62656593442
DTXSID3024102,True,False,2.7,1.0,1.0,22224-92-6,303.359985352,2.05059453053
DTXSID1023237,True,False,36.3,1.0,2.0,22232-71-9,284.739990234,0.894541840771
DTXSID4062278,False,True,3519.0,3.0,5.0,2224-33-1,313.472991943,-1.05021913779
DTXSID1032648,False,False,480.0,2.0,4.0,22248-79-9,365.950012207,-0.117819471395
DTXSID60858923,False,False,1663.0,3.0,4.0,22254-24-6,412.368011475,-0.605607280724
DTXSID9041990,True,False,20.0,1.0,2.0,22259-30-9,221.259994507,1.04387290161
DTXSID4041280,False,False,953.0,3.0,4.0,2226-96-2,172.248001099,-0.742938709924
DTXSID5020314,False,True,3960.0,3.0,5.0,2227-13-6,324.040008545,-1.08709655097
DTXSID9032371,False,False,1200.0,3.0,4.0,2227-17-0,474.609985352,-0.402844374919
DTXSID6022634,False,False,1800.0,3.0,4.0,22304-30-9,336.391998291,-0.728426848356
DTXSID7027461,True,False,21.6,1.0,2.0,2231-57-4,106.150001526,0.691466253594
DTXSID2046759,False,True,6000.0,4.0,5.0,22316-47-8,300.739990234,-1.2999600691
DTXSID8045064,False,True,2600.0,3.0,5.0,22326-31-4,246.190002441,-1.02370293533
DTXSID80176878,False,False,432.0,2.0,4.0,22343-07-3,391.440002441,-0.0428185413543
DTXSID3023681,False,False,825.0,3.0,4.0,22345-47-7,382.459991455,-0.333867937555
DTXSID3062283,False,False,210.0,2.0,3.0,2235-12-3,80.1299972534,-0.418424166879
DTXSID8029232,False,True,17800.0,4.0,5.0,2235-43-0,408.957000732,-1.63874235525
DTXSID2073140,False,False,925.0,3.0,4.0,22355-34-6,303.446014404,-0.484060295093
DTXSID2045573,True,False,29.0,1.0,2.0,22373-78-0,692.862976074,1.37824935703
DTXSID4051871,False,False,450.0,2.0,4.0,2238-07-5,130.143005371,-0.53879168217
DTXSID3020916,False,False,634.0,3.0,4.0,2243-62-1,158.203994751,-0.602871812371
DTXSID4036859,False,True,2001.0,3.0,5.0,2243-78-9,229.238998413,-0.940958586358
DTXSID0040339,False,False,63.0,2.0,3.0,22431-62-5,364.484985352,0.762339093178
DTXSID80176979,True,False,5.0,1.0,2.0,22439-39-0,300.709991455,1.77917785397
DTXSID6042367,True,False,50.0,1.0,2.0,22439-40-3,311.339996338,0.794264911634
DTXSID5026178,False,False,1215.0,3.0,4.0,2244-21-5,236.050003052,-0.711572267552
DTXSID9051874,False,True,3800.0,3.0,5.0,22457-23-4,143.229995728,-1.42374961765
DTXSID40176995,False,False,620.0,3.0,4.0,2246-44-8,157.216003418,-0.595894937602
DTXSID30177017,False,False,185.0,2.0,3.0,22494-27-5,274.247009277,0.170970171795
DTXSID5022932,False,False,392.0,2.0,4.0,22494-42-4,250.201004028,-0.194997018885
DTXSID60177025,False,False,90.0,2.0,3.0,2250-53-5,201.151992798,0.349281830012
DTXSID20177026,False,True,5001.0,4.0,5.0,22502-03-0,160.169006348,-1.49447837323
DTXSID40177083,True,False,10.0,1.0,2.0,2255-15-4,281.579986572,1.44960178389
DTXSID00177084,True,False,24.0,1.0,2.0,2255-17-6,261.170013428,1.03671206967
DTXSID8027822,False,False,1300.0,3.0,4.0,22591-21-5,169.050003052,-0.885928169365
DTXSID60177121,False,True,4600.0,3.0,5.0,2260-08-4,649.945007324,-0.849881219694
DTXSID40177129,True,False,26.0,1.0,2.0,22608-53-3,172.199996948,0.82105979145
DTXSID20177142,True,False,2.46,1.0,1.0,22620-72-0,273.225006104,2.04558533723
DTXSID3057690,False,True,3562.0,3.0,5.0,2265-64-7,497.562988281,-0.854845847671
DTXSID10429425,False,False,791.3,3.0,4.0,227197-72-0,153.570007324,-0.712034760745
DTXSID00177261,False,False,1470.0,3.0,4.0,22729-74-4,421.529998779,-0.542488847506
DTXSID60177262,False,True,5001.0,4.0,5.0,22729-75-5,387.089996338,-1.11124490666
DTXSID90177275,False,False,750.0,3.0,4.0,22736-85-2,311.299987793,-0.381882159739
DTXSID9044615,False,False,300.0,2.0,4.0,2274-11-5,170.164001465,-0.246253565121
DTXSID9058026,False,False,97.5,2.0,3.0,2274-67-1,331.510009766,0.531492030527
DTXSID0041771,False,True,4000.0,3.0,5.0,2274-74-0,352.049987793,-1.05545565773
DTXSID20177288,False,True,2800.0,3.0,5.0,2275-07-2,199.589996338,-1.14701926115
DTXSID3042269,True,False,44.0,1.0,2.0,2275-14-1,377.290008545,0.93322262781
DTXSID8037627,True,False,8.0,1.0,2.0,2275-18-5,285.359985352,1.55230308704
DTXSID7042510,False,False,64.0,2.0,3.0,2275-23-2,287.329986572,0.652200978577
DTXSID4021210,False,False,759.0,3.0,4.0,22760-18-5,278.355010986,-0.435642731951
DTXSID50177312,False,False,1000.0,3.0,4.0,2277-92-1,401.450012207,-0.396368524543
DTXSID9062302,False,True,11200.0,4.0,5.0,2278-50-4,665.664001465,-1.22596295135
DTXSID9032327,True,False,40.0,1.0,2.0,22781-23-3,223.227996826,0.746688670732
DTXSID2073439,True,False,1.62,1.0,1.0,22787-59-3,289.268005371,2.25178538641
DTXSID10177333,True,False,9.0,1.0,2.0,22791-20-4,237.255004883,1.42097287318
DTXSID6042103,True,False,50.0,1.0,2.0,2282-34-0,221.300003052,0.64601141558
DTXSID10177393,False,True,7000.0,4.0,5.0,2285-12-3,187.121002197,-1.57297550518
DTXSID5040966,False,False,72.0,2.0,3.0,22862-76-6,265.308990479,0.56641947066
DTXSID10177419,False,False,1000.0,3.0,4.0,22876-19-3,185.630004883,-0.731351823905
DTXSID9066837,False,True,8570.0,4.0,5.0,22898-01-7,168.022003174,-1.70761466382
DTXSID6023319,False,False,550.0,3.0,4.0,22916-47-8,416.119995117,-0.121144104775
DTXSID3041873,False,True,3000.0,3.0,5.0,22936-75-0,255.380004883,-1.06993436379
DTXSID6040294,False,False,516.0,3.0,4.0,22936-86-3,227.699996948,-0.355286676833
